Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
123907.84+142349.2,189.7827005653516,14.397019240902624,2.599519,30.412214458938713,2.5869999999999997,45.36821385871717
123754.82+084106.7,189.47844111416688,8.68521880940122,2.904837,32.065823905680475,2.883,47.08951906013704
123504.30+085333.9,188.7679278931746,8.892752716619118,2.43146,30.700587381827383,2.431,45.74291862779021
123214.99+104502.4,188.06247210284482,10.750666778788784,2.735,30.684602317155623,2.735,46.13730960105607
123807.98+104716.1,189.53326993975486,10.787814093445377,2.09772,30.984808509206836,2.099,46.06610348556818
124031.68+103129.5,190.13203619663886,10.524880866753817,2.156186,30.94906511177591,2.156,46.025173835583175
124006.01+074816.7,190.02504469043944,7.80465145136312,2.519838,30.912850131941475,2.55,46.07556979957365
123759.57+075751.7,189.4982476827119,7.964373786601735,2.653851,30.721576679927644,2.657,45.62800381702802
124146.83+151453.5,190.44515014742782,15.248212507098687,2.635,30.931909697417254,2.635,46.0316564888216
124452.62+112642.5,191.2192784420837,11.44516237445182,2.428294,30.674399914598197,2.4290000000000003,45.60591803715934
124045.07+113711.0,190.18780376465088,11.619724879640955,2.913912,30.77754673866808,2.909,45.88088615920908
123922.20+113835.3,189.84250871859768,11.643162943961984,2.884402,30.98757619010148,2.8810000000000002,46.26567101502109
124106.57+124339.7,190.2773871240022,12.727705912189553,2.887539,30.73696644100574,2.9,45.697698950701366
124801.25+120812.6,192.005246124849,12.136835446370648,2.261865,30.786038279775198,2.263,45.91685608318665
125121.11+134808.7,192.837995122167,13.802435420009784,2.627588,30.782530920157726,2.622,45.89336975896071
124838.29+133521.8,192.1595702941296,13.589409525353455,2.246915,30.73412346181224,2.255,45.786205198389034
124331.47+134530.0,190.8811637420805,13.758357188661385,2.593022,30.7163276795798,2.585,45.797085756636655
124405.81+142642.8,191.02424792239572,14.445243969234328,2.988324,31.058739571421505,2.9989999999999997,46.05049782023167
124555.91+142452.0,191.4829781657613,14.414466688949876,2.556883,30.807993276766638,2.5639999999999996,45.81983613321001
124925.89+084717.8,192.35791265745374,8.788284924336011,2.463985,31.034339347643417,2.4619999999999997,46.04005306945687
124634.36+083656.7,191.64317980687144,8.615773545066194,2.035429,31.133705331234204,2.037,46.12902945287778
124327.49+090720.3,190.86455467654326,9.12231979266268,2.307545,30.541630907622356,2.305,45.45811454705731
124407.84+102543.9,191.03269072378464,10.428874644930417,2.252591,30.615362995822878,2.253,45.58450019001748
124417.27+103712.4,191.0719682546176,10.62012952148164,2.200401,30.84043913033419,2.195,45.78258299669313
124827.79+103551.6,192.1158250709132,10.597678317087539,2.375836,30.418050969847705,2.378,45.46075843702991
124838.51+100750.5,192.1604782696964,10.130695590696492,2.14319,30.4827782754286,2.138,45.52242352162551
125303.27+115230.8,193.26362710098218,11.875235378459186,2.331807,30.845129552540136,2.34,45.992676590058664
125244.79+105635.9,193.18662800975238,10.943319894949967,2.742697,30.980609998878045,2.7439999999999998,45.83337006480467
124852.05+130929.4,192.21690297145898,13.158171192050496,1.901745,30.9270260387742,1.903,45.933441548527654
125105.89+123447.1,192.77454554683268,12.579774128887124,2.327767,30.96956367489593,2.32,46.138228609053236
124908.98+073333.0,192.28743363114074,7.559189173954858,2.412933,31.313904430217498,2.416,46.29290209481739
124802.58+075232.2,192.0107614805644,7.875614840852865,2.585158,30.646638650121098,2.5810000000000004,45.563384828585185
124718.85+085546.7,191.82856340602032,8.929662833466905,2.948555,31.229222647775686,2.9530000000000003,46.24904893999486
124857.66+080044.9,192.24025191920362,8.012491879129318,2.604264,31.15212764491531,2.605,46.15936217472637
125133.67+155234.2,192.89030677165002,15.876176864682096,2.724549,31.18602351420614,2.7289999999999996,46.34183773386647
125856.36+095405.0,194.7348671481293,9.901403792147184,2.512687,30.483062149467884,2.503,45.76955773891021
125613.25+085020.4,194.05522889795185,8.839000960919149,2.418399,30.57392233449533,2.428,45.729140424625655
125423.44+090958.5,193.59767924521663,9.1662608037207,2.680616,31.031203881855873,2.6860000000000004,46.16966335909941
125057.54+101209.3,192.73978258181742,10.202610586865063,2.458896,30.793582821947275,2.457,45.85402507832221
125544.49+113839.5,193.93540970728102,11.644324581307842,2.570879,30.81656615240503,2.544,45.95751193659476
125542.94+110905.8,193.9289418362205,11.151624709899863,2.29033,30.569605101682406,2.289,45.72574527450384
125711.55+134103.8,194.29813964678272,13.684414187243659,2.800039,31.26158307182792,2.7969999999999997,46.04224711797624
125429.39+152102.0,193.62246622719718,15.350571910375486,2.38178,30.758186391687097,2.388,46.002869484186
125900.48+150424.2,194.75200363102687,15.073397254923046,2.554908,30.506001805958604,2.56,45.411534237110665
130155.97+141815.1,195.48322298031258,14.304211576310045,2.849807,30.53663225912046,2.8480000000000003,45.46296113824496
130223.93+075517.5,195.5997358765173,7.921544036906643,2.673101,31.168751056841664,2.667,45.99974745211063
125927.16+075300.5,194.86319639228336,7.883477793472327,2.734444,31.28418549541317,2.7310000000000003,46.27099593005095
130346.67+160940.8,195.94446892983436,16.161360635533107,2.772389,30.74475659520069,2.7680000000000002,45.83664449871088
130118.99+160444.9,195.32913215966119,16.079146085476946,2.73851,30.829732772656406,2.74,45.648628541874544
125755.67+161928.7,194.48196248226932,16.324641978687566,2.002201,31.103993589433117,2.001,46.213110301517915
125633.26+163239.8,194.13860503253312,16.544414507989536,2.052674,30.790589317805917,2.052,45.95424021950404
130637.16+172553.1,196.65484725014585,17.43142434124563,1.807159,31.14911810857373,1.815,46.02565534323887
130657.09+164247.6,196.73789073667942,16.71324122727241,2.454532,30.9024711942103,2.451,45.80554350142836
130604.10+115256.8,196.51709943317368,11.88246542630672,2.239644,30.696983373163455,2.248,45.73663363764572
130211.89+103730.3,195.5495667769788,10.625110318438423,1.81302,31.171430780304235,1.81,46.087813173182944
125940.41+122612.4,194.918392874976,12.436784457838455,2.793356,30.66055363817324,2.805,45.93516329329036
130202.46+121730.1,195.51027707116157,12.291706586343908,2.587518,30.60830877882725,2.5860000000000003,45.609177839125934
130448.06+130416.5,196.20025818597043,13.07127674299597,2.563871,31.49162655236652,2.562,46.605496252177716
130629.35+122843.3,196.6222968680513,12.478705694678748,2.552394,30.576807181356195,2.56,45.81425786737542
130749.13+121421.1,196.9547420932999,12.239213230370774,2.687228,30.955493366190296,2.675,46.064759157802364
131009.83+133759.2,197.54099891850947,13.633117463886954,2.624175,31.013322465405935,2.61,46.16066151703747
130700.30+135002.3,196.75128068152225,13.833991976404764,2.749069,31.020463885808304,2.7489999999999997,45.80474991653728
130508.42+140106.9,196.28509316169053,14.018605304134526,2.973,31.19881130278253,2.9730000000000003,46.208569493002436
130043.86+144226.0,195.1827725840397,14.7072430271281,2.520947,30.93511109961048,2.505,46.059311003489924
130308.87+143254.9,195.78698921545345,14.548610300341895,2.91839,30.93494612722055,2.93,46.04054796541437
130804.66+154545.1,197.01945420294442,15.762529627520385,2.726127,30.368076387813346,2.7289999999999996,45.49558114659153
130842.17+143444.8,197.1757193261964,14.57913703828738,2.671619,30.483860164426936,2.674,45.611028320603666
130942.52+151435.0,197.42719245143869,15.243076164359513,2.251017,30.749413406588296,2.254,45.871147910484645
130851.74+090102.6,197.21562353172885,9.017411651369214,2.931173,31.629639446669813,2.9219999999999997,46.44490353998474
130304.19+090240.2,195.76749343189084,9.044518231397467,2.385235,30.836277908634123,2.375,46.16518678659271
130658.77+112221.1,196.74491579475566,11.372543197306454,2.439834,30.884218260478434,2.4419999999999997,46.09048928618191
130948.27+095839.0,197.4511500370489,9.977510742717676,2.757881,30.468438650522366,2.766,45.47488289201966
131413.15+105531.2,198.55480394931087,10.925335362423557,2.715799,30.713770961350335,2.718,45.77697898611405
131205.89+104052.6,198.02456306845247,10.68130154199179,2.38404,30.905920332913865,2.376,46.20795621544387
130835.98+111944.4,197.1499262857993,11.329007997891836,2.883208,31.004635618536504,2.8819999999999997,45.92963433639804
131255.45+133032.4,198.2310446244344,13.509021316994927,2.953079,31.147137404045687,2.955,46.45622884093186
131327.87+124258.4,198.3661419335493,12.716236898387079,1.725043,31.328451849114856,1.725,46.27621475962439
131542.17+074753.7,198.9257288954761,7.798274939251753,2.477136,30.995729583065156,2.47,46.21389536913065
131430.88+073343.9,198.62870587855724,7.562207920748231,2.369958,30.619873560341404,2.365,45.616155264129866
131324.31+065940.1,198.35130077855771,6.9944953757120585,2.704866,30.82646056613749,2.715,45.750738878841666
131141.97+163408.7,197.9248955808845,16.569099120315812,2.187034,30.871068129542223,2.188,45.7546518314938
131708.81+163842.1,199.2867228174078,16.645053104650486,2.534943,31.1477914493489,2.531,46.069585001602675
131952.70+140839.6,199.9695865028727,14.144335139396679,2.610489,31.18310698612195,2.612,46.18961482201784
131921.71+135508.9,199.8404792255611,13.919161100859453,2.953724,30.89516429648277,2.9530000000000003,45.93158819971831
131749.34+140558.9,199.45560043483206,14.099711409550489,2.703941,30.92474188079388,2.6630000000000003,46.19508182002276
131655.19+143852.3,199.22996601377216,14.647865412771445,2.340769,31.20219462886734,2.345,46.33979393845907
131650.54+143132.8,199.21060799185943,14.52579332459741,2.336985,30.70104226355391,2.338,45.699346450174446
131641.57+153248.6,199.17322071968223,15.546857753531821,2.31397,30.510580173425765,2.307,45.5758879498721
131734.73+145032.7,199.39474388761283,14.842431786261509,2.542873,30.67897952016915,2.546,45.6882062114923
131846.87+150308.0,199.69533216565296,15.05224654906618,2.537262,30.866095608953714,2.532,45.94968926760414
131511.51+103022.6,198.79798556129865,10.506283338821024,2.71333,30.853971896946476,2.715,45.71094326976924
131526.60+101115.5,198.860871366016,10.18765163218078,2.491558,30.694888028150984,2.489,45.7549996925772
132119.14+121946.0,200.3297762371959,12.329459523368303,2.566128,30.827376126850346,2.555,45.79858203191054
131753.92+131037.6,199.47469519125275,13.177128179099572,2.516109,31.02708428537546,2.522,46.01436236745613
132112.48+135149.7,200.3020031964415,13.863808814574735,2.896087,30.481188828667342,2.891,45.74086129981253
132814.84+161652.0,202.06183362979093,16.281115218473467,2.21318,30.665373795460944,2.214,45.65636578112703
132544.29+152228.0,201.4345745765768,15.37445445088264,2.490154,30.567625379476198,2.485,45.7479424188493
132251.84+152026.0,200.71604015437268,15.340565697470119,2.289565,30.500130368561834,2.298,45.64507583303323
132425.17+165037.9,201.104888876618,16.843877960921315,2.213988,30.37769445502962,2.2119999999999997,45.430653170919285
132527.46+165705.0,201.36442473761315,16.951405821879266,2.261211,30.399118228835988,2.258,45.25966387911762
132812.88+165034.5,202.05367333681656,16.842939050892838,2.317021,30.59697840694927,2.315,45.60369562421891
132718.84+075210.5,201.8285160359612,7.869587766227468,2.973457,30.85935636643631,2.9730000000000003,45.82761042842471
132654.14+075249.3,201.7255918114626,7.880365542138549,2.026375,31.206045089923386,2.026,46.09166246709767
132422.26+070408.9,201.09277114642742,7.069151847405776,2.972669,31.405220592199434,2.9610000000000003,46.436111770273904
132257.39+073635.6,200.73914365874717,7.609905205669301,2.755716,31.021113428880476,2.739,46.17510439921792
131956.59+070721.9,199.98579166487167,7.122764422533576,2.143489,30.906898535307015,2.145,46.01711553218855
132445.54+091146.6,201.18978475144303,9.19627892555269,2.120303,30.467413883906055,2.113,45.585375531746244
132718.69+090540.2,201.82790078130358,9.09450151874067,2.626584,30.83938458788856,2.61,45.88788707587436
132654.89+090018.7,201.72872996261881,9.00521671477016,2.272657,30.711882771683044,2.274,45.90643092343391
132338.70+092859.2,200.91127489651728,9.483131607777104,2.281428,31.163320848693196,2.289,46.188971212545496
132254.14+101632.8,200.72561393690498,10.275802288012699,2.692147,31.042645998162264,2.71,46.11346101899019
133106.02+103604.2,202.7751026454028,10.601188696344936,2.540254,31.056847949300582,2.552,46.335150919114064
132637.77+132441.2,201.657383891996,13.411463391398303,2.970928,31.326463940596675,2.968,46.35420289951447
132621.46+150601.4,201.5894235726857,15.100401976142646,2.667887,30.54060259398647,2.668,45.54484882573987
132820.73+153420.7,202.08641333424816,15.572424558846727,2.6538,31.31051106913324,2.65,46.4243714030492
133237.24+150030.5,203.15516954731567,15.008484315978556,2.221098,31.108041695454034,2.221,46.10499380802655
133043.64+145906.9,202.6818700480196,14.985265781931114,2.472706,30.621800556562476,2.47,45.791073860117145
133419.52+122718.5,203.5813734541144,12.45514251360958,2.751209,31.07905511907955,2.748,46.09845511277097
132852.34+121631.8,202.21811454478984,12.27551186286802,2.568504,30.761272457360533,2.575,45.80386169579678
132636.21+125346.2,201.65089573370057,12.89617895302443,2.144034,30.900818718553886,2.141,46.012338219924324
133340.81+132159.5,203.42004867952232,13.36653238920846,2.323949,30.924320959114155,2.334,45.94865143810759
133222.17+125139.1,203.092403629529,12.860884125205974,2.041881,30.809859240873173,2.039,45.94572508428384
133315.20+130436.4,203.31334028481808,13.07679645047894,2.038912,30.330756310257335,2.036,45.45665614350992
132606.24+082435.1,201.52603775382568,8.409772907597887,2.459054,31.090932647439608,2.46,45.800068065732994
133405.12+163035.3,203.52134986404715,16.50981861315017,2.036471,30.58034406697022,2.035,45.669110627243846
133101.96+162431.0,202.75820183763958,16.408615176111148,2.628286,30.888148096687473,2.638,45.86753953835574
133833.77+094214.1,204.64074197820827,9.703932720856915,2.915646,30.744347449200134,2.925,45.842403101234666
133727.62+100053.9,204.36511653022185,10.01497368363905,2.237532,31.257687096666302,2.234,46.22305779984993
133324.32+095106.3,203.35136679038968,9.851771800101474,2.813061,31.605781030500545,2.803,46.60952008926094
133024.56+095902.2,202.6023547138904,9.98395451272353,2.471549,30.585704001359126,2.471,45.88588819358294
133543.04+103854.6,203.92937205636497,10.6485092084464,2.289384,30.656151371628205,2.289,45.60941340197708
133944.62+114028.8,204.93592519423737,11.674677590646258,2.497883,30.776317131787394,2.4930000000000003,45.83945642211281
133854.89+110502.9,204.72873886463373,11.084153391485124,2.460121,30.627075391502302,2.461,45.774755607040504
134038.44+134405.1,205.16018981041628,13.73476519086828,2.392399,31.05171849754703,2.39,45.965767306633865
133629.20+145714.0,204.1216812673671,14.95391452063561,2.838316,30.68178557917841,2.833,45.596524445852026
133811.93+150329.0,204.5497142643213,15.058069880767254,2.12162,30.601193129693307,2.115,45.45932880032213
134105.97+090632.4,205.27491334445824,9.109027201611768,2.676374,30.534610779933345,2.682,45.65340638055017
133730.55+123937.7,204.3773068284792,12.660483352474213,2.533249,31.41229834040817,2.536,46.51503912087056
133809.61+131758.9,204.54007909496758,13.299699196803456,2.53841,31.01898246160448,2.5469999999999997,46.11938730636482
133823.80+125317.5,204.59918242385564,12.88821651614601,2.552195,30.490457466711874,2.568,45.5346081052116
